PublicID,Date,Latitude,Longitude,strike1,dip1,rake1,strike2,dip2,rake2,ML,Mw,Mo,CD,NS,DC,Mxx,Mxy,Mxz,Myy,Myz,Mzz,VR,Tva,Tpl,Taz,Nva,Npl,Naz,Pva,Ppl,Paz,Method,reviewed,reviewer,source
2137041,20031102053200,-45.2039,166.3132,179.0,52.0,64.0,38.0,45.0,119.0,5.9,6.4,4.49e+25,10.0,8.0,53.0,-82785.05,108376.49,177055.75,-347238.69,113301.12,430023.72,84.0,508462.41,69.0,27.0,-119305.1,21.0,196.0,-389157.34,4.0,287.0,1.0,False,,GeoNet
2137060,20031102063500,-45.2234,166.4301,101.0,80.0,56.0,356.0,35.0,162.0,4.9,4.8,1.63e+23,2.0,3.0,28.0,-417.54,-1141.69,1120.47,-27.13,551.95,444.67,76.0,1269.79,45.0,338.0,721.82,33.0,107.0,-1991.62,27.0,217.0,1.0,False,,GeoNet
2137098,20031102090100,-45.1773,166.8506,147.0,83.0,73.0,34.0,18.0,156.0,4.9,4.7,1.37e+23,6.0,3.0,35.0,-10.3,327.36,930.42,-528.5,915.77,538.79,81.0,1639.37,49.0,39.0,-535.63,16.0,149.0,-1103.73,36.0,251.0,1.0,False,,GeoNet
2137140,20031102112400,-36.78,179.32,47.0,82.0,79.0,281.0,14.0,144.0,5.1,5.0,3.68e+23,6.0,3.0,24.0,-1472.48,-783.49,2130.35,-301.68,-2815.43,1774.17,63.0,4544.64,52.0,305.0,-1731.89,11.0,48.0,-2812.75,36.0,147.0,1.0,False,,GeoNet
2137186,20031102135800,-45.4172,166.1204,41.0,59.0,140.0,155.0,56.0,39.0,5.2,5.2,6.83e+23,6.0,6.0,65.0,3150.19,1516.59,2402.56,-7265.44,102.54,4115.25,73.0,6165.35,49.0,7.0,1321.52,40.0,190.0,-7486.87,2.0,99.0,1.0,False,,GeoNet
2137341,20031102234100,-45.2054,166.3523,263.0,84.0,-121.0,163.0,31.0,-11.0,4.8,4.7,1.47e+23,2.0,3.0,95.0,451.81,690.29,1218.18,-211.01,-205.93,-240.8,79.0,1487.8,32.0,18.0,-39.61,30.0,266.0,-1448.19,43.0,144.0,1.0,False,,GeoNet
2148461,20031120052700,-42.8995,171.6705,159.0,84.0,13.0,68.0,77.0,173.0,4.1,4.0,9.55e+21,8.0,3.0,84.0,57.62,67.65,14.28,-69.56,15.25,11.94,84.0,91.51,13.0,24.0,7.94,76.0,183.0,-99.45,5.0,293.0,1.0,False,,GeoNet
2150155,20031124074300,-37.5104,176.6596,16.0,71.0,31.0,275.0,61.0,158.0,5.5,4.6,1.13e+23,207.0,2.0,73.0,-552.45,915.35,-94.34,112.92,-446.71,439.53,72.0,-1214.19,35.0,239.0,164.16,54.0,44.0,1050.03,6.0,144.0,1.0,False,,GeoNet
2155408,20031207093000,-45.0954,166.7951,111.0,61.0,64.0,336.0,38.0,129.0,4.8,4.4,4.64e+22,16.0,2.0,15.0,-215.81,-397.79,169.74,-65.88,98.33,281.69,86.0,338.34,64.0,337.0,250.34,22.0,124.0,-588.69,12.0,219.0,1.0,False,,GeoNet
2157040,20031211234000,-43.3772,171.0577,249.0,84.0,160.0,342.0,70.0,6.0,4.5,4.2,2.62e+22,14.0,3.0,32.0,98.24,200.38,-60.19,-203.29,52.45,105.05,83.0,208.25,19.0,204.0,108.03,69.0,53.0,-316.27,10.0,297.0,1.0,False,,GeoNet
2160777,20031221172200,-39.3274,174.9457,31.0,78.0,147.0,129.0,58.0,15.0,5.1,4.3,2.79e+22,153.0,4.0,14.0,187.95,-97.55,219.8,-174.64,-70.46,-13.31,77.0,356.26,32.0,346.0,-153.57,55.0,193.0,-202.69,13.0,84.0,1.0,False,,GeoNet
2161200,20031222221300,-45.2874,166.8395,141.0,84.0,38.0,46.0,52.0,172.0,4.7,4.3,2.94e+22,24.0,3.0,98.0,210.38,27.43,129.49,-250.36,122.23,39.98,41.0,293.26,31.0,11.0,2.46,51.0,148.0,-295.72,21.0,267.0,1.0,False,,GeoNet
2165572,20040102034900,-45.0359,166.9677,248.0,73.0,126.0,359.0,39.0,27.0,5.0,4.5,6.86e+22,12.0,5.0,94.0,3.58,390.14,-467.02,-309.02,81.88,305.44,73.0,676.53,49.0,197.0,19.73,34.0,56.0,-696.26,20.0,312.0,1.0,False,,GeoNet
2168528,20040109132000,-35.7046,179.6178,40.0,88.0,3.0,310.0,87.0,178.0,4.9,4.4,5.07e+22,42.0,2.0,7.0,-345.36,87.56,-5.06,649.04,-60.95,-303.68,75.0,660.57,4.0,266.0,-307.56,86.0,73.0,-353.02,1.0,175.0,1.0,False,,GeoNet
2168841,20040110105500,-36.1988,177.5091,247.0,59.0,87.0,73.0,31.0,95.0,4.5,4.2,2.55e+22,4.0,3.0,47.0,-176.33,32.82,-104.21,-87.48,57.22,263.81,68.0,293.51,76.0,148.0,-77.68,3.0,248.0,-215.82,14.0,339.0,1.0,False,,GeoNet
2175994,20040127145800,-37.2938,177.7772,16.0,52.0,84.0,205.0,38.0,98.0,4.9,4.5,6.5e+22,51.0,3.0,61.0,41.3,273.49,21.52,-598.09,-166.43,556.79,75.0,580.9,82.0,258.0,139.19,4.0,19.0,-720.09,7.0,110.0,1.0,False,,GeoNet
2183994,20040211003100,-45.2257,170.0675,55.0,64.0,142.0,164.0,56.0,32.0,4.6,3.9,7.75e+21,12.0,2.0,72.0,27.05,40.37,31.54,-67.76,1.22,40.72,65.0,71.64,45.0,16.0,11.79,45.0,206.0,-83.43,5.0,111.0,1.0,False,,GeoNet
2184403,20040211214000,-42.1927,174.7723,26.0,65.0,138.0,137.0,53.0,32.0,4.7,4.3,2.95e+22,48.0,3.0,67.0,145.16,-59.06,100.02,-306.28,-72.03,161.12,77.0,268.52,47.0,347.0,52.87,43.0,180.0,-321.4,7.0,84.0,1.0,False,,GeoNet
2188437,20040220153500,-38.9062,175.8241,60.0,84.0,54.0,322.0,37.0,171.0,3.8,3.8,6.48e+21,18.0,2.0,86.0,-39.42,-16.11,40.85,29.32,-32.07,10.1,46.0,67.12,40.0,297.0,-4.66,36.0,64.0,-62.47,29.0,179.0,1.0,False,,GeoNet
2192455,20040228144600,-45.2428,166.9295,28.0,54.0,58.0,255.0,46.0,127.0,4.8,4.3,2.67e+22,18.0,3.0,64.0,-139.6,185.85,-18.31,-62.98,-80.3,202.57,69.0,240.84,64.0,240.0,52.97,25.0,47.0,-293.81,4.0,140.0,1.0,False,,GeoNet
2196181,20040308001300,-38.4034,177.9745,51.0,56.0,-91.0,233.0,34.0,-89.0,4.0,4.2,1.97e+22,39.0,3.0,9.0,121.74,-4.39,-55.9,118.02,48.75,-239.77,55.0,139.08,11.0,142.0,115.21,1.0,51.0,-254.29,79.0,317.0,1.0,False,,GeoNet
2200334,20040316192800,-41.8875,174.0222,332.0,87.0,19.0,241.0,71.0,177.0,4.5,4.3,3.07e+22,27.0,4.0,79.0,225.87,157.74,-43.74,-262.61,-88.9,36.74,69.0,290.74,15.0,199.0,33.42,71.0,340.0,-324.16,11.0,105.0,1.0,False,,GeoNet
2207959,20040401151300,-40.0081,176.7068,216.0,55.0,-92.0,39.0,35.0,-87.0,4.6,4.3,3.62e+22,45.0,4.0,59.0,165.36,-106.34,62.66,217.4,-101.77,-382.75,64.0,320.92,10.0,307.0,82.24,1.0,216.0,-403.16,80.0,119.0,1.0,False,,GeoNet
2208693,20040402120900,-41.0922,175.0611,54.0,62.0,-103.0,260.0,31.0,-67.0,4.5,4.3,3.49e+22,30.0,2.0,97.0,251.38,-115.43,-133.76,28.66,139.98,-280.05,62.0,351.75,16.0,154.0,-4.9,11.0,60.0,-346.86,70.0,296.0,1.0,False,,GeoNet
2210987,20040406200800,-42.6353,172.1553,71.0,57.0,126.0,197.0,47.0,47.0,4.4,4.0,1.24e+22,10.0,3.0,59.0,-43.56,92.41,40.84,-44.13,9.71,87.7,75.0,110.36,60.0,36.0,28.1,30.0,229.0,-138.46,6.0,136.0,1.0,False,,GeoNet
2215338,20040416104600,-46.1201,165.6366,162.0,71.0,81.0,7.0,21.0,114.0,4.6,4.5,5.55e+22,36.0,2.0,11.0,290.64,-157.47,95.04,-485.19,415.16,194.55,48.0,395.82,63.0,58.0,319.34,8.0,164.0,-715.16,25.0,259.0,1.0,False,,GeoNet
2215591,20040417001800,-37.9953,176.6936,43.0,67.0,93.0,215.0,23.0,83.0,5.5,4.7,1.24e+23,135.0,5.0,65.0,-436.99,266.23,616.96,-578.32,-596.5,1015.31,77.0,1361.28,68.0,319.0,-238.31,3.0,221.0,-1122.97,22.0,131.0,1.0,False,,GeoNet
2223971,20040502160700,-36.8374,179.6392,189.0,86.0,-93.0,50.0,5.0,-49.0,4.4,4.4,4.08e+22,8.0,2.0,42.0,140.91,2.82,48.83,-21.09,-401.03,-119.82,80.0,338.28,41.0,282.0,138.63,3.0,189.0,-476.91,49.0,95.0,1.0,False,,GeoNet
2227755,20040509203100,-38.218,178.4135,0.0,69.0,113.0,131.0,31.0,45.0,4.5,4.3,3.03e+22,18.0,4.0,99.0,-0.44,-109.46,43.97,-189.3,-205.15,189.74,74.0,303.74,60.0,304.0,-1.1,22.0,171.0,-302.64,21.0,73.0,1.0,False,,GeoNet
2228901,20040511232200,-38.025,178.1777,6.0,63.0,-98.0,203.0,28.0,-75.0,4.8,4.8,1.9e+23,10.0,5.0,99.0,52.78,-384.83,-1.28,1465.4,1117.59,-1518.18,81.0,1909.69,18.0,102.0,-11.75,7.0,9.0,-1897.94,71.0,259.0,1.0,False,,GeoNet
2228945,20040512012100,-38.0513,178.2758,4.0,63.0,-106.0,216.0,31.0,-61.0,4.7,4.6,8.09e+22,10.0,5.0,89.0,65.0,-223.24,84.08,575.17,475.62,-640.17,73.0,786.86,17.0,106.0,43.83,14.0,11.0,-830.69,68.0,243.0,1.0,False,,GeoNet
2229114,20040512095200,-40.6511,175.7653,212.0,85.0,-125.0,116.0,36.0,-8.0,4.9,4.5,7.3e+22,27.0,3.0,50.0,440.71,-125.51,165.49,-346.97,-600.93,-93.74,76.0,626.17,31.0,331.0,208.34,36.0,215.0,-834.52,39.0,90.0,1.0,False,,GeoNet
2239626,20040531024500,-37.3897,177.5774,35.0,72.0,78.0,249.0,21.0,122.0,5.2,4.6,7.77e+22,108.0,3.0,54.0,-364.9,118.4,267.87,-171.23,-568.61,536.12,61.0,878.01,61.0,288.0,-202.67,11.0,38.0,-675.35,26.0,134.0,1.0,False,,GeoNet
2240818,20040602053500,-39.2341,177.4784,72.0,89.0,-173.0,341.0,83.0,-2.0,4.3,4.3,3.62e+22,24.0,3.0,77.0,239.24,286.74,-41.15,-192.91,14.67,-46.33,59.0,384.34,4.0,206.0,-45.07,83.0,80.0,-339.27,6.0,297.0,1.0,False,,GeoNet
2252479,20040623042800,-42.8315,171.3794,166.0,74.0,34.0,65.0,57.0,161.0,5.1,4.7,1.29e+23,8.0,8.0,60.0,463.35,843.95,231.28,-981.74,498.77,518.39,88.0,1152.19,36.0,30.0,285.57,52.0,187.0,-1437.76,11.0,292.0,1.0,False,,GeoNet
2266205,20040718030900,-38.0122,176.5224,15.0,50.0,-72.0,168.0,43.0,-110.0,3.7,3.6,3.29e+21,6.0,2.0,77.0,-5.5,-1.33,-6.27,34.59,3.9,-29.09,63.0,34.9,4.0,92.0,-4.06,14.0,183.0,-30.83,76.0,348.0,1.0,False,,GeoNet
2266782,20040718035800,-38.0109,176.497,63.0,88.0,11.0,332.0,79.0,178.0,4.7,4.9,2.15e+23,4.0,6.0,20.0,-1203.35,-1231.16,245.28,2186.76,-558.01,-983.4,81.0,2686.93,9.0,289.0,-1076.77,79.0,73.0,-1610.16,6.0,197.0,1.0,False,,GeoNet
2266243,20040718042200,-38.0054,176.5141,240.0,88.0,-32.0,331.0,58.0,-178.0,5.1,5.4,1.54e+24,2.0,7.0,25.0,-8280.85,-7999.08,4664.96,12865.32,-7715.2,-4584.47,82.0,18869.38,21.0,290.0,-7029.6,58.0,56.0,-11839.78,23.0,191.0,1.0,False,,GeoNet
2434513,20040718050300,-37.9968,176.5436,54.0,73.0,-56.0,168.0,37.0,-151.0,4.1,4.1,1.49e+22,8.0,4.0,61.0,-32.39,-74.03,-80.46,100.48,54.72,-68.09,56.0,164.48,21.0,119.0,-31.75,32.0,223.0,-132.73,51.0,2.0,1.0,False,,GeoNet
2437783,20040718064000,-37.993,176.5492,66.0,64.0,-57.0,190.0,41.0,-138.0,5.0,4.9,2.7e+23,4.0,9.0,94.0,520.93,-1516.38,-1560.85,1276.28,-88.29,-1797.21,79.0,2661.86,13.0,133.0,81.31,29.0,230.0,-2743.17,57.0,22.0,1.0,False,,GeoNet
2266910,20040719060900,-41.7385,172.4939,17.0,51.0,96.0,187.0,40.0,83.0,4.9,4.4,4.62e+22,16.0,6.0,88.0,10.56,102.31,51.22,-446.77,-78.03,436.22,86.0,447.24,83.0,325.0,29.69,5.0,192.0,-476.93,6.0,102.0,1.0,False,,GeoNet
2267482,20040720084600,-36.9377,-179.5876,343.0,76.0,61.0,228.0,32.0,152.0,5.0,4.7,1.46e+23,42.0,2.0,43.0,635.62,298.6,-197.2,-1165.98,-1069.12,530.36,67.0,1213.75,51.0,221.0,483.35,27.0,350.0,-1697.1,25.0,95.0,1.0,False,,GeoNet
2267602,20040720150900,-37.9988,176.5645,54.0,88.0,92.0,186.0,3.0,42.0,4.3,4.2,1.99e+22,4.0,4.0,99.0,-1.89,10.32,160.24,-13.31,-116.91,15.2,68.0,198.88,47.0,327.0,0.51,3.0,234.0,-199.39,43.0,142.0,1.0,False,,GeoNet
2272438,20040730121300,-41.1529,174.5981,85.0,51.0,-57.0,220.0,49.0,-123.0,4.6,4.0,1.26e+22,68.0,4.0,94.0,93.39,-58.3,-24.78,11.45,-43.24,-104.84,33.0,123.69,1.0,153.0,3.95,25.0,243.0,-127.64,65.0,60.0,1.0,False,,GeoNet
2275096,20040805043500,-45.2161,166.9346,253.0,63.0,148.0,359.0,62.0,31.0,4.7,4.3,2.97e+22,27.0,4.0,94.0,9.23,220.8,-126.69,-131.16,-85.79,121.93,81.0,301.19,41.0,216.0,-8.45,49.0,36.0,-292.74,1.0,306.0,1.0,False,,GeoNet
2282895,20040819160300,-43.8094,170.8878,37.0,50.0,97.0,206.0,40.0,82.0,4.7,4.5,7.22e+22,2.0,5.0,67.0,-110.07,404.29,109.17,-529.76,-84.12,639.83,85.0,656.11,83.0,350.0,130.92,5.0,212.0,-787.03,5.0,122.0,1.0,False,,GeoNet
2284635,20040823162800,-40.2388,174.4505,32.0,75.0,97.0,185.0,16.0,64.0,4.7,4.1,1.41e+22,90.0,3.0,69.0,-17.8,8.52,72.71,-61.99,-98.06,79.79,65.0,152.49,59.0,312.0,-23.34,7.0,210.0,-129.15,30.0,116.0,1.0,False,,GeoNet
2290108,20040905091200,-43.2538,172.7555,227.0,78.0,-115.0,114.0,28.0,-26.0,4.3,4.4,4.05e+22,27.0,9.0,84.0,249.11,-79.25,234.27,-110.71,-239.39,-138.4,84.0,421.84,29.0,337.0,-32.75,25.0,232.0,-389.08,50.0,108.0,1.0,False,,GeoNet
2290453,20040906045300,-37.8007,177.6077,165.0,75.0,-151.0,67.0,62.0,-17.0,4.2,4.2,1.94e+22,20.0,3.0,41.0,-74.74,-134.27,-18.92,159.55,-59.41,-84.81,86.0,227.55,9.0,294.0,-66.88,58.0,190.0,-160.67,31.0,29.0,1.0,False,,GeoNet
2295316,20040917022200,-39.448,177.1046,31.0,82.0,-83.0,170.0,11.0,-131.0,4.2,4.1,1.66e+22,36.0,3.0,52.0,21.67,17.97,-90.86,45.79,129.64,-67.46,57.0,143.12,36.0,115.0,44.97,7.0,210.0,-188.1,53.0,310.0,1.0,False,,GeoNet
2296560,20040919190100,-37.9019,179.7384,228.0,63.0,-109.0,84.0,33.0,-58.0,4.4,4.0,1.02e+22,2.0,3.0,61.0,73.83,-50.64,36.02,-3.01,-41.44,-70.82,61.0,113.18,16.0,332.0,-21.82,17.0,236.0,-91.36,67.0,103.0,1.0,False,,GeoNet
2300920,20040929034400,-41.4275,172.3639,165.0,75.0,16.0,71.0,74.0,165.0,4.8,4.0,1.15e+22,8.0,4.0,56.0,43.66,90.12,21.29,-81.79,13.24,38.13,82.0,100.72,22.0,28.0,28.17,68.0,206.0,-128.89,1.0,298.0,1.0,False,,GeoNet
2301968,20041001152500,-37.1848,177.5114,0.0,79.0,86.0,198.0,12.0,108.0,4.9,4.5,7.32e+22,57.0,3.0,99.0,2.59,47.06,-7.31,-285.27,-672.88,282.68,76.0,730.48,56.0,266.0,2.85,3.0,0.0,-733.33,34.0,93.0,1.0,False,,GeoNet
2302372,20041002153100,-42.3412,173.1374,53.0,75.0,148.0,152.0,59.0,18.0,4.5,4.6,9.31e+22,10.0,8.0,70.0,553.66,364.22,372.57,-879.31,-140.59,325.66,79.0,856.6,33.0,9.0,149.44,55.0,210.0,-1006.05,10.0,105.0,1.0,False,,GeoNet
2303276,20041004191700,-40.2959,175.9649,240.0,53.0,-79.0,42.0,38.0,-104.0,5.0,4.7,1.35e+23,39.0,5.0,91.0,766.86,-695.46,397.82,469.29,-74.7,-1236.15,65.0,1378.29,8.0,322.0,-63.92,9.0,53.0,-1314.37,78.0,192.0,1.0,False,,GeoNet
2303364,20041004231300,-35.2715,178.0314,253.0,86.0,108.0,355.0,18.0,12.0,4.9,4.3,2.8e+22,10.0,3.0,88.0,20.75,73.11,-257.31,-61.52,63.42,40.76,54.0,288.34,46.0,181.0,-17.05,18.0,71.0,-271.29,39.0,327.0,1.0,False,,GeoNet
2306448,20041012014700,-37.3097,179.8277,247.0,60.0,-64.0,22.0,39.0,-128.0,4.4,4.6,8.63e+22,8.0,3.0,36.0,309.5,-268.83,541.14,447.88,155.71,-757.38,57.0,699.74,11.0,318.0,326.24,23.0,53.0,-1025.98,64.0,204.0,1.0,False,,GeoNet
2310644,20041020214500,-37.1399,177.4114,26.0,72.0,87.0,215.0,18.0,98.0,4.9,4.4,4.23e+22,141.0,3.0,80.0,-93.83,84.32,141.27,-179.26,-309.76,273.1,69.0,445.44,63.0,292.0,-43.91,3.0,26.0,-401.52,27.0,118.0,1.0,False,,GeoNet
2484196,20041025114500,-35.1457,178.4375,73.0,57.0,-89.0,251.0,33.0,-92.0,4.9,4.9,2.17e+23,2.0,4.0,6.0,2281.2,-1153.51,-854.1,-971.47,268.29,-1309.72,77.0,2841.79,12.0,162.0,-1338.94,1.0,252.0,-1502.85,78.0,347.0,1.0,False,,GeoNet
2317214,20041104083900,-40.6452,175.0892,228.0,71.0,-78.0,15.0,23.0,-121.0,4.8,4.5,6.04e+22,45.0,6.0,96.0,88.03,-186.65,373.99,283.9,-276.63,-371.93,69.0,598.01,25.0,309.0,11.42,12.0,43.0,-609.43,62.0,157.0,1.0,False,,GeoNet
2320958,20041112081900,-45.1228,166.9213,62.0,79.0,145.0,160.0,56.0,14.0,4.5,4.1,1.71e+22,24.0,4.0,97.0,82.97,93.32,91.63,-122.33,-19.25,39.36,83.0,169.5,32.0,15.0,2.58,54.0,226.0,-172.08,15.0,115.0,1.0,False,,GeoNet
2325951,20041122150400,-45.0691,166.9627,44.0,57.0,98.0,210.0,34.0,78.0,4.1,3.8,4.97e+21,18.0,4.0,79.0,-18.11,18.18,17.41,-29.51,-11.31,47.62,76.0,52.52,77.0,339.0,-5.61,7.0,219.0,-46.91,12.0,128.0,1.0,False,,GeoNet
2326055,20041122202600,-46.6061,165.3169,197.0,53.0,71.0,46.0,41.0,113.0,7.1,7.0,4.11e+26,33.0,5.0,94.0,-948258.62,1831335.0,511793.19,-2849606.5,1240140.12,3797865.0,79.0,4167529.5,74.0,52.0,-121863.75,15.0,208.0,-4045666.0,6.0,300.0,1.0,False,,GeoNet
2331009,20041202033000,-44.0696,168.8281,179.0,82.0,74.0,63.0,17.0,153.0,4.8,4.2,2.62e+22,2.0,4.0,63.0,51.17,69.94,-6.49,-96.65,242.79,45.48,84.0,235.03,51.0,72.0,54.15,15.0,181.0,-289.17,35.0,282.0,1.0,False,,GeoNet
2332900,20041205074800,-39.6929,177.0535,332.0,68.0,60.0,210.0,36.0,141.0,4.4,4.2,2.4e+22,33.0,3.0,97.0,62.71,4.22,-107.22,-205.21,-114.15,142.49,74.0,238.57,56.0,204.0,3.31,27.0,344.0,-241.89,18.0,84.0,1.0,False,,GeoNet
2340566,20041218235500,-40.2365,176.6252,66.0,50.0,-58.0,202.0,50.0,-122.0,4.5,4.1,1.69e+22,24.0,3.0,57.0,72.5,-73.06,-61.6,78.11,-58.88,-150.61,62.0,148.42,0.0,134.0,40.24,24.0,224.0,-188.66,66.0,44.0,1.0,False,,GeoNet
2342423,20041223145800,-51.2564,159.7744,249.0,85.0,-154.0,157.0,64.0,-5.0,8.1,8.0,1.4400000000000002e+28,28.0,10.0,26.0,77420000.0,88380000.0,42460000.0,-72450000.0,-63950000.0,52250000.0,94.0,102321700.0,15.0,20.0,59708910.0,64.0,258.0,-162030600.0,21.0,116.0,2.0,False,,GeoNet
2345202,20041230142300,-45.057,167.4321,256.0,59.0,44.0,139.0,53.0,140.0,4.7,4.2,2.3e+22,114.0,4.0,90.0,-194.68,-87.68,-56.03,54.38,108.12,140.29,67.0,235.27,52.0,111.0,-11.46,38.0,283.0,-223.81,4.0,16.0,1.0,False,,GeoNet
2347570,20050105125800,-37.6671,176.3954,266.0,73.0,39.0,163.0,53.0,159.0,5.2,4.6,8.78e+22,219.0,3.0,60.0,-305.6,-589.76,-489.98,64.77,365.7,240.83,54.0,975.35,39.0,131.0,-194.52,48.0,285.0,-780.84,13.0,30.0,1.0,False,,GeoNet
2352244,20050116154600,-43.2097,171.0562,26.0,54.0,123.0,158.0,48.0,53.0,4.5,4.1,1.61e+22,4.0,7.0,87.0,23.33,5.27,71.09,-154.53,-13.04,131.2,69.0,166.77,63.0,357.0,-11.2,27.0,184.0,-155.57,3.0,93.0,1.0,False,,GeoNet
2352986,20050118083600,-41.4634,175.7893,165.0,84.0,-60.0,265.0,30.0,-169.0,5.2,5.2,6.3e+23,4.0,5.0,77.0,2015.06,2713.11,-619.33,-855.86,-5407.88,-1159.2,79.0,5916.5,33.0,231.0,757.17,29.0,341.0,-6673.67,43.0,103.0,1.0,False,,GeoNet
2353002,20050118092600,-41.4636,175.8012,358.0,84.0,60.0,258.0,31.0,168.0,5.2,4.9,2.24e+23,8.0,5.0,59.0,395.17,1128.53,153.31,-741.47,-1868.1,346.3,74.0,1977.35,43.0,239.0,517.1,30.0,1.0,-2494.46,32.0,113.0,1.0,False,,GeoNet
